hpso01,workflow,16916,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
hpso02b,workflow,10512,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
hpso02a,workflow,10512,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
hpso01,workflow,86929,prototype,low-adjusted,896,896,False,ICAL_DPrepA
hpso02a,workflow,11967,prototype,low-adjusted,896,896,False,ICAL_DPrepA
hpso02b,workflow,11967,prototype,low-adjusted,896,896,False,ICAL_DPrepA
hpso01,workflow,84074,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
hpso02a,workflow,10513,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
hpso02b,workflow,10513,cont_img_mvp_graph,low-adjusted,896,896,False,ICAL_DPrepA
