hpso02a,parametric,26732,prototype,low-adjusted,896,896,False
hpso22,parametric,62847,prototype,mid-adjusted,786,786,False
hpso01,parametric,32090,prototype,low-adjusted,896,896,False
hpso01,parametric,32090,prototype,low-adjusted,896,896,False
hpso13,parametric,5655,prototype,mid-adjusted,786,786,False
hpso02a,parametric,26732,prototype,low-adjusted,896,896,False
hpso15,parametric,504,prototype,mid-adjusted,786,786,False
hpso02b,parametric,26732,prototype,low-adjusted,896,896,False
hpso15,parametric,504,prototype,mid-adjusted,786,786,False
hpso13,parametric,5655,prototype,mid-adjusted,786,786,False
hpso32,parametric,706,prototype,mid-adjusted,786,786,False
hpso22,parametric,62847,prototype,mid-adjusted,786,786,False
hpso32,parametric,706,prototype,mid-adjusted,786,786,False
hpso02b,parametric,26732,prototype,low-adjusted,896,896,False
